Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP03038,Wendy Allen,Jordan and Sons,37,Self-Employed,13103.2,14528.88,1425.68,1727.27,0,707.0,166493.8,48,33633.07,1,34819.38,34344.86,33870.33,33395.81,32921.29,32446.77
APP03039,Cheryl Newman,Bell-Steele,30,Business Owner,125282.57,150305.53,25022.97,25426.49,0,678.0,3180546.66,60,119431.13,1,112064.59,115011.21,117957.82,120904.44,123851.05,126797.66
APP03040,Rebecca Lane,Barrett Ltd,37,Salaried,64872.66,88054.21,23181.54,7568.78,0,765.0,751848.07,36,138787.36,0,132187.82,134827.64,137467.45,140107.27,142747.08,145386.9
APP03041,Mark Madden,Steele-Carlson,51,Self-Employed,99333.45,109284.34,9950.89,18347.02,0,564.0,1617865.52,24,150678.3,2,161753.75,157323.57,152893.39,148463.21,144033.03,139602.85
APP03042,Tanner Holmes,Watson-Fisher,37,Business Owner,220789.66,261927.34,41137.68,26353.03,0,683.0,1046401.7,24,299784.1,2,292066.01,295153.25,298240.48,301327.71,304414.94,307502.18
APP03043,Brett Owen,Richardson PLC,29,Salaried,43853.53,56610.35,12756.82,18005.76,0,593.0,58433.47,12,43401.29,4,47534.75,45881.36,44227.98,42574.59,40921.21,39267.83
APP03044,Lynn Mueller,"Flores, Rodriguez and Carter",33,Business Owner,171153.48,193786.33,22632.85,19604.82,0,769.0,3452632.1,48,207582.62,1,199051.81,202464.13,205876.45,209288.78,212701.1,216113.42
APP03045,Lori Green,"Hall, Delgado and Irwin",40,Salaried,40196.21,47627.85,7431.65,5392.15,1,,463093.47,24,84643.67,0,71989.32,77051.06,82112.8,87174.54,92236.28,97298.02
APP03046,Tiffany Harris,"West, Pierce and Mendoza",34,Salaried,69609.36,95682.28,26072.92,6908.2,0,720.0,795306.56,180,137773.03,0,139416.45,138759.08,138101.72,137444.35,136786.98,136129.62
APP03047,Jeffrey Fuller,Norman-Allen,43,Salaried,65587.14,88506.86,22919.72,2252.43,0,717.0,139552.94,36,33617.12,1,31295.48,32224.14,33152.8,34081.45,35010.11,35938.77
APP03048,Alyssa Zimmerman,"Malone, Anderson and Smith",43,Salaried,74689.38,95965.72,21276.34,2478.32,0,717.0,2872530.27,120,144140.79,0,140306.0,141839.92,143373.83,144907.75,146441.67,147975.58
APP03049,Angela Reyes,Cochran and Sons,47,Business Owner,38557.93,43138.52,4580.58,2749.54,0,671.0,225159.67,24,79641.93,2,73372.72,75880.4,78388.09,80895.77,83403.46,85911.14
APP03050,Bianca Chavez,Hess Ltd,52,Salaried,92054.84,124563.79,32508.95,21631.05,0,689.0,1208903.18,24,168149.59,1,163614.71,165428.66,167242.61,169056.56,170870.51,172684.47
APP03051,Heather Allen,"Warren, Blake and Garcia",48,Business Owner,344187.02,385596.86,41409.84,11975.16,1,,1898389.68,48,625388.58,1,560897.48,586693.92,612490.36,638286.8,664083.24,689879.68
APP03052,Elizabeth Nichols,"Hughes, Mack and Nguyen",29,Self-Employed,28362.05,31621.31,3259.26,1483.59,0,763.0,396190.65,120,25046.03,1,21952.37,23189.83,24427.3,25664.76,26902.23,28139.7
APP03053,Richard Hartman,"Barber, Hopkins and Simpson",29,Business Owner,85534.06,95204.85,9670.79,18388.6,0,671.0,2256733.58,84,124826.27,0,114961.55,118907.44,122853.32,126799.21,130745.09,134690.98
APP03054,Mary Hill,Smith-Osborne,37,Business Owner,166832.58,198043.22,31210.64,22750.84,0,638.0,3518835.57,36,178112.73,3,192094.21,186501.62,180909.02,175316.43,169723.84,164131.24
APP03055,Lori Little,Hampton PLC,33,Salaried,56787.39,76904.18,20116.79,14840.04,0,612.0,524104.92,48,54623.18,2,61415.36,58698.49,55981.62,53264.75,50547.87,47831.0
APP03056,Ashley Stevens,Hickman-Patterson,27,Business Owner,225179.74,258136.42,32956.68,56198.91,0,754.0,9952309.1,60,390777.87,1,398314.3,395299.73,392285.16,389270.58,386256.01,383241.44
APP03057,Ashley Campbell,Mcdonald-Cain,34,Self-Employed,44229.29,51199.59,6970.29,11775.15,0,625.0,558211.03,36,34972.06,3,38774.94,37253.79,35732.63,34211.48,32690.33,31169.18
APP03058,Anna Snyder,"Hernandez, Williams and Martin",33,Salaried,61590.95,76480.44,14889.48,4997.45,0,630.0,1476996.8,24,83514.25,2,85301.74,84586.75,83871.75,83156.76,82441.76,81726.77
APP03059,Ryan Myers,Woods-Hunter,31,Self-Employed,28690.81,33817.05,5126.24,2093.37,0,710.0,150379.53,48,64320.07,2,61735.7,62769.45,63803.2,64836.95,65870.69,66904.44
APP03060,Alex Jones DVM,Farley-Harris,35,Salaried,70451.12,93473.7,23022.58,3172.15,0,755.0,1341044.13,48,166321.34,0,157619.31,161100.12,164580.93,168061.75,171542.56,175023.37
APP03061,Michael Brooks,"Johnson, Harris and Cowan",50,Salaried,75727.94,99710.52,23982.57,14972.83,0,699.0,624591.76,36,185349.08,0,164409.92,172785.58,181161.25,189536.91,197912.57,206288.24
APP03062,Terry Stokes,Moreno PLC,40,Salaried,94089.59,123909.36,29819.76,11910.97,0,718.0,1200519.45,36,222621.72,1,217710.25,219674.84,221639.42,223604.01,225568.6,227533.19
APP03063,Adam White,"Cherry, Thomas and Lee",63,Salaried,56797.61,69313.9,12516.3,4461.83,0,723.0,195235.69,24,48018.15,0,47103.14,47469.14,47835.15,48201.15,48567.15,48933.15
APP03064,Lisa Johnson,Elliott Inc,40,Salaried,51997.41,70430.44,18433.03,4710.85,0,762.0,503799.52,48,57013.47,0,51195.12,53522.46,55849.8,58177.14,60504.48,62831.82
APP03065,Wendy Webb,Franklin PLC,35,Salaried,81947.19,103568.71,21621.52,14569.15,0,719.0,1843029.07,120,117506.02,1,120276.79,119168.48,118060.17,116951.86,115843.56,114735.25
APP03066,Kimberly Moore,"Jackson, Marshall and Williams",38,Self-Employed,166866.14,194711.76,27845.62,60764.35,0,607.0,2674421.5,36,356073.24,3,380560.88,370765.82,360970.76,351175.71,341380.65,331585.59
APP03067,Tammy Lee,"Owens, Garcia and Schwartz",41,Self-Employed,100956.98,113723.78,12766.8,16542.79,0,744.0,2257670.82,180,49216.14,1,49450.15,49356.55,49262.94,49169.34,49075.73,48982.13
APP03068,Alexander Hunt,Taylor-Smith,42,Business Owner,410971.7,470558.39,59586.69,103814.05,0,656.0,4104652.41,24,876588.51,0,906965.57,894814.75,882663.92,870513.1,858362.28,846211.45
APP03069,Sean Wilson,"Keller, Walter and Douglas",59,Business Owner,143287.39,160508.1,17220.71,20628.51,0,644.0,8237882.38,240,347941.94,1,321204.48,331899.47,342594.45,353289.43,363984.41,374679.39
APP03070,Garrett Robinson,Franco-Powell,30,Business Owner,114711.34,136927.41,22216.07,38195.59,0,660.0,3181212.51,180,183534.46,3,218350.76,204424.24,190497.72,176571.2,162644.68,148718.16
APP03071,Teresa Adams,"Michael, Jennings and Wagner",47,Self-Employed,110606.82,127499.2,16892.38,43887.45,0,693.0,5173652.64,60,55887.05,1,54841.83,55259.92,55678.01,56096.09,56514.18,56932.27
APP03072,Dr. Gregory Arnold,"Jones, Henderson and Meza",40,Salaried,138071.1,164679.37,26608.27,28437.65,0,705.0,1881943.57,60,234181.32,4,244579.09,240419.99,236260.88,232101.77,227942.66,223783.56
APP03073,Patrick Simpson,Smith-Gray,22,Business Owner,188898.61,224914.81,36016.2,25084.49,0,806.0,1525052.69,84,223348.56,2,217446.83,219807.52,222168.21,224528.91,226889.6,229250.29
APP03074,Jennifer Lee,Castaneda-Gordon,46,Salaried,46413.56,61665.77,15252.21,9415.4,1,,54729.87,24,53397.28,1,49077.6,50805.48,52533.35,54261.22,55989.09,57716.97
APP03075,Michael Clay,"Brown, Meadows and Tucker",51,Salaried,108423.92,136332.07,27908.15,34310.2,0,632.0,1397708.85,36,131043.83,2,137004.85,134620.44,132236.03,129851.62,127467.21,125082.81
APP03076,James Silva,Collins and Sons,29,Salaried,69412.87,85269.86,15856.98,6791.11,0,723.0,1604797.28,36,41614.65,1,35875.1,38170.92,40466.74,42762.57,45058.39,47354.21
APP03077,Emily Bauer,Jackson-Powers,38,Salaried,63253.66,81836.42,18582.76,8360.45,0,826.0,429083.75,36,63278.5,0,59145.49,60798.7,62451.9,64105.11,65758.31,67411.52
APP03078,Katherine Andrade,Morris-Hickman,21,Self-Employed,14454.02,17147.44,2693.42,3378.33,0,626.0,96257.72,36,22690.55,4,26700.77,25096.68,23492.59,21888.5,20284.41,18680.32
APP03079,Paul Cabrera,Gardner-Jones,25,Salaried,29152.18,37710.95,8558.77,6628.22,0,597.0,330734.58,60,35075.29,1,35154.4,35122.76,35091.11,35059.47,35027.83,34996.19
APP03080,Lisa Patterson,Carlson-Moore,48,Self-Employed,53268.74,58575.51,5306.77,15928.78,1,,1054086.79,48,114200.97,5,137919.78,128432.25,118944.73,109457.2,99969.68,90482.15
APP03081,Jacqueline Chen,Garcia-Carr,33,Salaried,33574.99,41465.08,7890.09,9961.71,0,673.0,700221.53,36,75555.04,1,72066.21,73461.74,74857.28,76252.81,77648.34,79043.88
APP03082,Christopher Johnson,Holder-Ramos,27,Salaried,51357.98,66904.62,15546.64,15381.99,0,723.0,1212919.38,84,32422.98,0,31024.43,31583.85,32143.27,32702.7,33262.12,33821.54
APP03083,Laurie Carter,Martinez PLC,40,Salaried,97470.08,123073.95,25603.87,48007.16,0,788.0,5410310.59,120,188857.97,1,203276.26,197508.94,191741.63,185974.31,180207.0,174439.68
APP03084,Maria Sanford,Schmidt LLC,33,Salaried,49969.72,64138.89,14169.16,9118.78,0,678.0,369472.84,24,129373.28,0,113233.67,119689.51,126145.36,132601.2,139057.05,145512.89
APP03085,Allen White,"Hardy, Williamson and Sloan",33,Self-Employed,62549.69,70876.97,8327.28,1679.97,1,,1082102.73,48,82854.03,1,78475.24,80226.76,81978.27,83729.78,85481.3,87232.81
APP03086,Richard Howard,Dyer-Green,45,Salaried,46216.62,54759.18,8542.56,1300.18,0,803.0,106221.03,36,64516.75,0,56544.5,59733.4,62922.3,66111.2,69300.1,72489.0
APP03087,Matthew Watson,"Andersen, Pierce and Williams",26,Salaried,67633.21,93262.97,25629.76,29431.34,0,585.0,1962961.85,60,103126.8,4,122533.73,114770.96,107008.19,99245.42,91482.64,83719.87
APP03088,Barbara Flores,Merritt-Ferguson,29,Salaried,77426.01,98741.17,21315.16,13268.76,0,804.0,149786.12,48,95227.15,1,85203.31,89212.84,93222.38,97231.92,101241.46,105251.0
APP03089,Gary Marshall,Scott LLC,40,Self-Employed,23729.71,26556.84,2827.13,3578.15,0,672.0,361424.73,60,64805.67,1,72533.09,69442.12,66351.16,63260.19,60169.22,57078.26
APP03090,Stephanie Hoffman,"Bennett, Holt and Moon",48,Business Owner,47169.04,52707.61,5538.57,17864.14,0,535.0,1658518.84,84,86701.6,6,103527.97,96797.42,90066.87,83336.32,76605.77,69875.22
APP03091,Lance Rose,"Taylor, Brown and Garcia",50,Self-Employed,28316.86,33893.67,5576.8,5177.58,0,809.0,305064.39,48,14333.64,0,12716.48,13363.34,14010.21,14657.07,15303.94,15950.8
APP03092,Donald Franklin,Santiago PLC,31,Salaried,79538.55,97353.17,17814.62,9122.96,0,709.0,929836.77,48,134247.68,1,131249.46,132448.75,133648.03,134847.32,136046.61,137245.9
APP03093,Shannon Jones,"Johnson, Warner and Adkins",47,Business Owner,102744.63,119153.01,16408.39,33869.26,1,,892665.57,36,80898.35,2,86569.01,84300.74,82032.48,79764.21,77495.95,75227.69
APP03094,Jennifer Avila,Evans-Flores,30,Salaried,61044.04,81406.89,20362.86,21391.05,0,650.0,651731.44,24,95846.85,1,87076.91,90584.89,94092.86,97600.84,101108.81,104616.79
APP03095,Francisco Gonzalez,"Obrien, Lane and Reid",56,Salaried,71383.03,92091.04,20708.0,18773.98,0,647.0,559890.98,36,148707.08,1,140181.85,143591.94,147002.03,150412.12,153822.21,157232.3
APP03096,Kathleen Mooney,Walker-Johnson,27,Salaried,69323.7,95419.2,26095.5,15968.4,0,661.0,441745.64,36,95826.31,1,97070.9,96573.06,96075.22,95577.39,95079.55,94581.71
APP03097,Caleb Jackson,Hardy-Smith,51,Salaried,88240.86,112889.65,24648.79,17982.72,0,709.0,1293496.35,48,47290.91,1,49636.18,48698.07,47759.97,46821.86,45883.75,44945.65
APP03098,James Ray,"Lewis, Warren and Nielsen",31,Salaried,50606.76,60465.52,9858.76,8155.68,0,669.0,2443834.73,60,70127.11,2,74601.97,72812.03,71022.08,69232.14,67442.2,65652.25
APP03099,Mason Chase,"Parsons, Mccarthy and Randall",58,Salaried,56813.18,69405.34,12592.16,11962.99,0,806.0,547364.52,48,65339.17,2,74007.99,70540.46,67072.93,63605.41,60137.88,56670.35
APP03100,Susan Mitchell DVM,Rodriguez-Barnes,44,Salaried,72036.96,90731.51,18694.54,19829.92,0,666.0,1127787.61,48,69003.51,1,66855.13,67714.48,68573.83,69433.19,70292.54,71151.89
APP03101,Steven Hull,"Rose, Johnson and Kaiser",28,Salaried,55801.34,72510.33,16708.99,10646.07,0,691.0,3325622.04,48,60439.78,1,65223.17,63309.81,61396.46,59483.11,57569.75,55656.4
APP03102,Matthew Jones,Cook LLC,33,Salaried,164047.27,205601.66,41554.39,27070.19,0,808.0,2864778.05,36,138334.18,0,125357.64,130548.25,135738.87,140929.48,146120.1,151310.71
APP03103,Robert Cummings,Fernandez-Fields,46,Salaried,63626.77,80795.94,17169.17,609.51,0,802.0,2465552.81,120,186295.55,1,174662.97,179316.0,183969.03,188622.06,193275.09,197928.12
APP03104,Paul Ross,Welch Group,49,Business Owner,114326.29,128364.71,14038.43,15127.13,0,739.0,424945.95,48,220880.63,2,244523.3,235066.23,225609.16,216152.09,206695.03,197237.96
APP03105,Emily Salazar,Klein LLC,37,Self-Employed,85908.51,98847.49,12938.97,27624.63,0,642.0,899266.74,48,49104.01,2,46707.12,47665.88,48624.63,49583.39,50542.15,51500.91
APP03106,Michael Gibson,Dudley Inc,38,Salaried,129632.65,178418.8,48786.15,5246.3,1,,3628581.23,60,300034.76,0,259613.24,275781.85,291950.45,308119.06,324287.66,340456.27
APP03107,Tracy Martinez,Barnett-Hughes,46,Salaried,52496.89,71401.33,18904.44,9622.62,0,678.0,385514.26,36,59302.74,1,60074.88,59766.03,59457.17,59148.31,58839.46,58530.6
APP03108,Luke Johnson,Nelson PLC,39,Salaried,127637.17,168588.63,40951.47,10975.96,1,,502125.58,24,230919.97,1,243906.49,238711.88,233517.28,228322.67,223128.07,217933.46
APP03109,Adam Garcia,"Hill, Sharp and Sanchez",25,Salaried,54558.53,64899.49,10340.96,8354.56,0,685.0,418242.48,48,128332.45,0,133248.14,131281.86,129315.59,127349.32,125383.04,123416.77
APP03110,Michael Graham,Crawford PLC,30,Salaried,192398.97,244274.21,51875.24,23089.25,0,759.0,6282098.69,120,342779.23,1,329715.28,334940.86,340166.44,345392.02,350617.6,355843.18
APP03111,Corey Barrera,Cole Ltd,40,Salaried,83201.29,108781.81,25580.52,14017.92,0,673.0,3641728.37,240,71868.24,2,69930.47,70705.58,71480.68,72255.79,73030.89,73806.0
APP03112,Steven Mayo,Bell PLC,50,Self-Employed,29085.11,33373.63,4288.52,5815.01,0,711.0,812257.29,120,74614.51,1,74296.0,74423.41,74550.81,74678.21,74805.61,74933.01
APP03113,Shawna Green,Ortiz-Taylor,54,Self-Employed,59887.37,69557.76,9670.39,7332.77,0,652.0,1410604.27,36,114631.95,1,117039.2,116076.3,115113.4,114150.5,113187.61,112224.71
APP03114,Ashley Valentine,"Parker, Smith and Lozano",46,Self-Employed,175188.98,193252.26,18063.27,28827.19,0,769.0,2323173.46,36,441302.34,0,455212.94,449648.7,444084.46,438520.22,432955.99,427391.75
APP03115,Gary Salazar,"Hill, Sexton and King",41,Self-Employed,68818.05,75779.8,6961.75,15062.94,0,637.0,1584060.29,120,81601.97,2,77050.24,78870.93,80691.63,82512.32,84333.01,86153.7
APP03116,Debra Jackson,Gallagher LLC,45,Self-Employed,65220.24,75762.28,10542.03,2767.24,0,685.0,1870154.46,60,100527.55,0,90303.54,94393.14,98482.75,102572.35,106661.95,110751.55
APP03117,Joe Martinez,Cole-Sullivan,31,Self-Employed,95114.65,105709.04,10594.39,29940.22,0,639.0,5309159.75,84,147874.75,3,169142.21,160635.23,152128.24,143621.25,135114.27,126607.28
APP03118,Nicole Barron,Taylor-Greene,36,Business Owner,59387.28,67427.55,8040.27,11267.05,0,592.0,550233.14,36,30959.92,3,33384.7,32414.79,31444.87,30474.96,29505.05,28535.14
APP03119,Jennifer Griffin,"Tucker, Bates and Kirby",30,Self-Employed,48966.8,58321.24,9354.44,12738.42,0,620.0,590879.02,36,80037.33,2,76607.05,77979.16,79351.27,80723.38,82095.49,83467.6
APP03120,Joseph Lane,Welch-Stewart,26,Self-Employed,27745.44,31938.4,4192.96,5797.41,0,645.0,210871.17,48,54271.97,1,53857.52,54023.3,54189.08,54354.86,54520.64,54686.42
APP03121,Vanessa Morris,Beck-Turner,41,Self-Employed,218014.55,247755.46,29740.91,54652.3,1,,620976.49,36,276557.53,0,258546.21,265750.74,272955.27,280159.79,287364.32,294568.84
APP03122,Courtney Baker,Cook-Kramer,40,Salaried,40768.79,50029.9,9261.11,1159.1,0,682.0,496691.95,36,72586.1,1,62468.12,66515.31,70562.5,74609.69,78656.88,82704.07
APP03123,Bradley Hansen,Gibson-Bishop,45,Salaried,80727.39,107976.58,27249.19,21540.56,0,707.0,2368967.01,240,165707.48,1,153452.47,158354.48,163256.48,168158.48,173060.49,177962.49
APP03124,Mary Moss,"Lawson, Mcknight and Martin",43,Salaried,90781.92,121017.59,30235.67,9894.89,0,718.0,448865.72,36,252113.67,0,219222.45,232378.93,245535.42,258691.91,271848.4,285004.89
APP03125,Blake Bonilla,"Fisher, Gilbert and Williams",40,Salaried,70242.17,83188.71,12946.54,17349.38,0,664.0,4038978.62,120,51157.82,1,50566.47,50803.01,51039.55,51276.09,51512.63,51749.17
APP03126,Adam Robinson,"Johnson, Edwards and Ayala",44,Salaried,42076.48,51478.95,9402.47,2450.99,0,809.0,1323531.94,120,116110.92,0,102800.14,108124.45,113448.77,118773.08,124097.39,129421.7
APP03127,Chelsea Garcia,Perez and Sons,38,Salaried,44036.77,59451.42,15414.65,4400.85,0,585.0,1487773.71,48,65058.15,3,62925.34,63778.46,64631.59,65484.72,66337.84,67190.97
APP03128,Kevin Rose,Love-Reilly,42,Salaried,91496.66,117988.23,26491.57,25993.96,0,708.0,2399071.43,180,97365.86,2,98839.43,98250.01,97660.58,97071.15,96481.72,95892.29
APP03129,Paige Collins,"Russell, Medina and Robinson",31,Salaried,44529.39,53997.71,9468.32,4379.48,0,631.0,497224.1,48,86428.73,2,86679.53,86579.21,86478.89,86378.57,86278.26,86177.94
APP03130,Christian Wagner,Jensen and Sons,42,Business Owner,14687.68,17604.04,2916.36,4146.64,0,653.0,729173.54,48,19243.61,0,19372.15,19320.74,19269.32,19217.9,19166.49,19115.07
APP03131,Colleen Cox,"Estrada, Obrien and Myers",45,Salaried,89028.64,110561.77,21533.13,19853.79,0,670.0,564808.71,24,219965.57,1,210449.17,214255.73,218062.29,221868.84,225675.4,229481.96
APP03132,Shawna Palmer,Howard LLC,31,Salaried,42711.67,53076.67,10365.0,2373.1,0,707.0,798792.99,60,104494.21,1,112195.54,109115.01,106034.48,102953.95,99873.42,96792.89
APP03133,Chelsea Ramirez,Banks-Singh,39,Salaried,92795.56,109683.9,16888.34,27587.64,0,681.0,2538456.42,36,233444.37,1,253719.62,245609.52,237499.42,229389.32,221279.21,213169.11
APP03134,Eric Kane,Hart Group,32,Salaried,58517.43,78919.08,20401.65,12550.83,0,703.0,1823061.31,48,57459.4,1,53505.5,55087.06,56668.62,58250.18,59831.75,61413.31
APP03135,Bridget Walter,Brown LLC,33,Self-Employed,49534.47,56363.95,6829.48,4238.32,0,685.0,727350.87,120,33347.1,1,29280.07,30906.88,32533.7,34160.51,35787.32,37414.13
APP03136,Cynthia Shannon,Watson-Adams,27,Self-Employed,56529.77,63623.64,7093.87,12577.4,0,537.0,1674498.84,84,130210.01,2,132909.25,131829.56,130749.86,129670.16,128590.46,127510.77
APP03137,Allen Stanley,"Williams, Sloan and Gonzalez",51,Salaried,45307.15,55395.51,10088.36,10448.69,0,620.0,281665.48,24,106277.38,3,108612.93,107678.71,106744.49,105810.27,104876.06,103941.84
APP03138,Derek Mcintosh,"Howe, Mccarthy and Wall",49,Salaried,52160.89,65166.51,13005.61,953.25,0,791.0,664808.03,84,127239.63,0,104863.17,113813.75,122764.34,131714.92,140665.51,149616.09
APP03139,Jeffrey Hernandez,"Martin, Thomas and Hall",43,Salaried,65075.38,85828.31,20752.93,6302.98,1,,573145.93,60,36020.86,1,38665.41,37607.59,36549.77,35491.94,34434.12,33376.3
APP03140,Katie Brown,Smith-Ross,58,Self-Employed,30859.25,34301.01,3441.76,4920.05,0,695.0,90113.5,84,37147.69,4,45710.38,42285.3,38860.23,35435.15,32010.08,28585.01
APP03141,Brent Wong,Blair and Sons,36,Business Owner,146068.13,174826.3,28758.18,12610.19,1,,1422263.66,12,77030.93,0,76565.02,76751.38,76937.75,77124.11,77310.47,77496.83
APP03142,Jenny Carter,Gutierrez-Mitchell,65,Business Owner,68825.13,80547.58,11722.46,9538.06,0,706.0,1031967.32,60,97653.78,3,109644.58,104848.26,100051.94,95255.62,90459.3,85662.98
APP03143,Kirk Moreno,Fields-Johnson,36,Salaried,35093.91,44939.01,9845.1,6232.06,0,673.0,171411.38,24,24029.37,1,24510.25,24317.9,24125.55,23933.2,23740.85,23548.5
APP03144,Jeffrey Maldonado DDS,Jones-Jacobs,41,Self-Employed,43950.63,48842.39,4891.76,10489.61,0,625.0,760494.01,84,115451.53,4,105264.75,109339.46,113414.18,117488.89,121563.6,125638.32
APP03145,Colleen Brown,Knight Inc,34,Self-Employed,64136.33,71642.07,7505.74,9100.89,0,656.0,238828.17,12,86098.02,2,97690.77,93053.67,88416.57,83779.47,79142.37,74505.26
APP03146,Derek Jones,Williams Inc,42,Business Owner,58501.19,64960.72,6459.54,5764.72,1,,126933.91,24,80868.04,2,87359.31,84762.8,82166.3,79569.79,76973.29,74376.78
APP03147,Darrell Oliver,Myers-Davenport,46,Salaried,90532.06,114307.87,23775.81,23988.79,0,488.0,217564.85,24,171148.85,4,176811.52,174546.45,172281.38,170016.32,167751.25,165486.19
APP03148,Jenna Garcia,"Salas, Parker and Bender",37,Salaried,88301.84,113730.15,25428.31,16018.14,0,723.0,4337027.52,60,222648.93,0,188252.12,202010.84,215769.56,229528.29,243287.01,257045.73
APP03149,Sherry Adams,"Wright, Brown and Wells",56,Salaried,222861.84,274713.51,51851.67,35194.52,0,726.0,3340314.25,48,109134.93,0,101088.03,104306.79,107525.55,110744.31,113963.07,117181.83
APP03150,Richard Bailey,"Booth, Dickerson and Anderson",40,Salaried,118614.86,148556.75,29941.89,27901.63,0,719.0,362624.26,60,230847.96,0,253821.55,244632.11,235442.68,226253.24,217063.8,207874.37
APP03151,Kyle Gross,"Booth, Acosta and Atkins",41,Self-Employed,20675.06,23740.81,3065.76,910.1,0,716.0,73318.49,36,30227.7,1,30441.84,30356.19,30270.53,30184.87,30099.22,30013.56
APP03152,Jonathan Graves,"Vazquez, Brock and Smith",29,Salaried,52381.7,68207.55,15825.86,19146.36,0,702.0,1137050.29,60,40513.82,4,47990.29,44999.7,42009.12,39018.53,36027.95,33037.36
APP03153,Eric Knox,"Edwards, Nicholson and Anderson",42,Salaried,64147.25,77325.94,13178.69,3785.73,0,736.0,803698.55,48,42315.29,0,39737.44,40768.58,41799.72,42830.86,43862.0,44893.14
